mscore_id,page_index,width,height,num_staves
sq8940236,0029,8409,671,4
sq8940236,0030,8213,661,4
sq8940236,0031,8389,669,4
sq8940236,0032,8526,674,4
sq8940236,0033,8496,683,4
sq8940236,0034,8468,694,4
sq8940236,0035,8448,724,4
sq8940236,0036,8316,688,4
sq8940236,0037,8396,745,4
sq8940236,0038,8342,697,4
sq8940236,0039,8514,679,4
sq8940236,0040,8447,663,4
sq8940236,0041,8527,699,4
sq8940236,0042,8535,755,4
sq8940236,0043,8343,692,4
sq8437358,0001,8384,587,4
sq8437358,0002,10353,533,5
sq8437358,0003,10582,558,5
sq8437358,0004,10323,526,5
sq8437358,0005,8382,642,4
sq8437358,0006,8535,654,4
sq8437280,0001,8174,577,4
sq8437280,0002,8534,642,4
sq8437280,0003,10428,545,5
sq8437280,0004,8526,638,4
sq8437280,0005,8384,641,4
sq8437280,0006,8531,659,4
sq10490761,0001,9903,490,5
sq10490761,0002,10590,557,5
sq10490761,0003,10538,560,5
sq10490761,0004,10362,564,5
sq10490761,0005,8534,650,4
sq10490761,0006,10049,509,5
sq10490761,0007,10444,597,5
sq10490761,0008,10523,518,5
sq8438840,0001,8175,576,4
sq8438840,0002,8534,651,4
sq8438840,0003,8521,661,4
sq8438840,0004,8417,634,4
sq8438840,0005,8389,608,4
sq8438840,0006,8544,614,4
sq8438915,0001,10214,505,5
sq8438915,0002,10579,539,5
sq8438915,0003,10650,534,5
sq8438915,0004,10316,605,5
sq8438999,0001,8394,575,4
sq8438999,0002,8438,582,4
sq8438999,0003,8428,610,4
sq8438999,0004,8489,570,4
sq8438999,0005,8390,580,4
sq8438999,0006,8524,599,4
sq8438999,0007,6383,610,3
sq7648382,0001,8864,660,4
sq7648382,0002,11183,583,5
sq7648382,0003,10845,609,5
sq7648382,0004,11107,555,5
sq7648382,0005,11092,552,5
sq7648382,0006,11255,550,5
sq7648382,0007,10945,538,5
sq7648382,0008,11178,575,5
sq7397765,0001,8874,589,4
sq7397765,0002,11245,559,5
sq7397765,0003,11235,557,5
sq7397765,0004,11235,576,5
sq7397765,0005,10916,545,5
sq7397765,0006,11235,568,5
sq7397765,0007,11148,544,5
sq7397765,0008,11235,554,5
sq7397765,0009,11206,559,5
sq7397765,0010,11196,542,5
sq7397765,0011,10901,554,5
sq7397765,0012,11145,552,5
sq7397765,0013,8860,643,4
sq7397765,0014,11144,563,5
sq7397765,0015,11215,559,5
sq7397765,0016,11131,565,5
sq7397765,0017,11113,601,5
sq7397765,0018,11205,591,5
sq7397765,0019,9004,628,4
sq7397765,0020,8859,610,4
sq7397765,0021,12300,564,6
sq7397765,0022,6753,839,3
sq7397765,0023,8874,621,4
sq7397765,0024,11240,548,5
sq7397765,0025,11235,559,5
sq7397765,0026,11129,539,5
sq7397765,0027,11225,559,5
sq7397765,0028,11255,557,5
sq7397765,0029,11216,543,5
sq7397765,0030,11087,570,5
sq7397765,0031,11196,567,5
sq7397765,0032,11245,542,5
sq7397765,0033,11050,551,5
sq7397765,0034,11235,568,5
sq7397765,0035,11255,555,5
sq7397765,0036,11240,577,5
sq7397765,0037,11215,549,5
sq8630159,0001,8389,625,4
sq8630159,0002,9939,650,5
sq8630159,0003,9159,511,5
sq8630159,0004,10268,585,5
sq8630159,0005,9894,531,5
sq8630159,0006,8519,722,4
sq8630159,0007,8389,598,4
sq8630159,0008,9903,549,5
sq8630159,0009,8526,614,4
sq8630159,0010,9602,512,5
sq8630159,0011,9181,606,5
sq8630159,0012,6403,806,3
sq8630159,0013,8398,735,4
sq8630159,0014,8202,630,4
sq8630159,0015,8444,688,4
sq8630159,0016,8175,646,4
sq8630159,0017,9351,615,5
sq8630159,0018,9913,536,5
sq8630159,0019,8315,679,4
sq8630159,0020,8072,643,4
sq8630159,0021,8357,565,4
sq8630159,0022,10267,503,5
sq8630159,0023,8380,683,4
sq8630159,0024,8246,672,4
sq8630159,0025,9779,562,5
sq8630159,0026,10661,517,5
sq8630159,0027,10192,512,5
sq9010547,0001,7587,550,4
sq9010547,0002,10485,558,5
sq9010547,0003,10351,558,5
sq9010547,0004,10193,531,5
sq9010547,0005,10420,576,5
sq9010547,0006,8522,633,4
sq9010547,0007,8526,642,4
sq9010547,0008,8409,610,4
sq9010547,0009,10298,545,5
sq9010547,0010,8522,715,4
sq9010547,0011,8534,625,4
sq9010547,0012,8534,655,4
sq9010547,0013,8250,615,4
sq9010547,0014,8445,638,4
sq9010547,0015,8441,623,4
sq9010547,0016,8463,672,4
sq9010547,0017,10121,515,5
sq9010547,0018,10175,544,5
sq9010547,0019,10670,547,5
sq9010547,0020,10447,540,5
sq9010547,0021,10335,578,5
sq9010547,0022,10396,573,5
sq9010547,0023,9959,540,5
sq9529900,0001,7944,583,4
sq9529900,0002,9961,533,5
sq9529900,0003,10092,570,5
sq9529900,0004,9509,540,5
sq9529900,0005,10266,516,5
sq9529900,0006,10514,568,5
sq9529900,0007,10533,530,5
sq9529900,0008,10142,517,5
sq9529900,0009,10378,572,5
sq9529900,0010,9739,562,5
sq9529900,0011,9402,527,5
sq9529900,0012,10336,565,5
sq9529900,0013,10056,537,5
sq9529900,0014,10067,564,5
sq9529900,0015,10266,522,5
sq9529900,0016,10297,540,5
sq9529900,0017,11930,556,6
sq9529900,0018,10361,524,5
sq9529900,0019,10327,526,5
sq9529900,0020,8512,631,4
sq9529900,0021,10214,546,5
sq9529900,0022,10358,557,5
sq7483523,0001,7916,633,4
sq7483523,0002,8105,722,4
sq7483523,0003,8540,697,4
sq7483523,0004,9985,702,5
sq7483523,0005,8317,662,4
sq7483523,0006,9883,669,5
sq7483523,0007,9651,661,5
sq7483523,0008,8507,703,4
sq7483523,0009,8284,668,4
sq7483523,0010,8487,698,4
sq7483523,0011,7916,719,4
sq7483523,0012,8257,671,4
sq7483523,0013,8278,687,4
sq7483523,0014,10234,694,5
sq7483523,0015,7622,726,4
sq7483523,0016,9693,661,5
sq7483523,0017,8324,678,4
sq7483523,0018,8107,677,4
sq7483523,0019,8252,685,4
sq7483523,0020,8061,665,4
sq7483523,0021,8419,691,4
sq7483523,0022,7840,712,4
sq7483523,0023,8427,676,4
sq7483523,0024,6400,856,3
sq7483523,0025,8134,650,4
sq7483523,0026,9819,563,5
sq7483523,0027,10097,684,5
sq7483523,0028,8124,660,4
sq7483523,0029,8339,669,4
sq7483523,0030,8473,699,4
sq7483523,0031,8474,733,4
sq7483523,0032,8449,744,4
sq7483523,0033,8516,677,4
sq7555331,0001,8154,600,4
sq7555331,0002,9978,537,5
sq7555331,0003,10200,560,5
sq7555331,0004,9196,563,5
sq7555331,0005,9899,575,5
sq7555331,0006,9586,554,5
sq7555331,0007,9251,521,5
sq7555331,0008,9780,551,5
sq7555331,0009,10127,696,5
sq7555331,0010,10137,580,5
sq7555331,0011,8534,704,4
sq7555331,0012,8400,659,4
sq7555331,0013,9700,546,5
sq7555331,0014,10428,588,5
sq7555331,0015,10201,536,5
sq7555331,0016,9959,549,5
sq7555331,0017,9627,566,5
sq7555331,0018,10309,563,5
sq7555331,0019,10156,547,5
sq7555331,0020,8534,676,4
sq7555331,0021,8534,679,4
sq7555331,0022,9978,585,5
sq7555331,0023,9839,540,5
sq7555331,0024,10322,597,5
sq7555331,0025,10194,594,5
sq7555331,0026,10273,571,5
sq7555331,0027,9746,526,5
sq7555331,0028,9907,552,5
sq7555331,0029,10106,574,5
sq7555331,0030,10215,588,5
sq7555331,0031,8479,635,4
sq7555331,0032,10516,509,5
sq7555331,0033,10128,524,5
sq7555331,0034,10512,563,5
sq7555331,0035,10564,547,5
sq7555331,0036,10509,562,5
sq7555331,0037,10239,571,5
sq7555331,0038,10287,609,5
sq7555331,0039,9605,564,5
sq7555331,0040,10422,554,5
sq7555331,0041,10502,576,5
sq7555331,0042,10595,569,5
sq7555331,0043,10547,563,5
sq7555331,0044,10007,529,5
sq7555331,0045,10437,608,5
sq7555331,0046,10433,621,5
sq7555331,0047,10049,533,5
sq7555331,0048,8522,649,4
sq10517302,0001,8250,581,4
sq10517302,0002,10100,646,5
sq10517302,0003,10106,570,5
sq10517302,0004,10155,567,5
sq10517302,0005,10246,553,5
sq10517302,0006,9839,549,5
sq10517302,0007,9889,546,5
sq10517302,0008,10063,551,5
sq10517302,0009,9504,574,5
sq10517302,0010,10104,589,5
sq10517302,0011,9666,595,5
sq10517302,0012,10172,699,5
sq10517302,0013,10088,564,5
sq10517302,0014,9780,633,5
sq10517302,0015,10219,545,5
sq10517302,0016,10381,554,5
sq10517302,0017,9848,666,5
sq10517302,0018,10110,557,5
sq10517302,0019,10155,574,5
sq10517302,0020,9865,567,5
sq10517302,0021,10165,541,5
sq10517302,0022,10048,665,5
sq10517302,0023,10037,560,5
sq10517302,0024,9934,548,5
sq10517302,0025,10336,568,5
sq10517302,0026,9777,573,5
sq10517302,0027,10405,544,5
sq10517302,0028,10239,578,5
sq10517302,0029,9968,574,5
sq10517302,0030,10069,617,5
sq10517302,0031,9505,534,5
sq10517302,0032,9997,554,5
sq10517302,0033,10030,576,5
sq10517302,0034,9649,563,5
sq10517302,0035,10197,593,5
sq10517302,0036,10084,551,5
sq10517302,0037,8293,719,4
sq9608209,0001,8084,612,4
sq9608209,0002,9060,515,5
sq9608209,0003,10046,570,5
sq9608209,0004,10093,580,5
sq9608209,0005,9300,533,5
sq9608209,0006,8234,678,4
sq9608209,0007,9985,562,5
sq9608209,0008,10144,668,5
sq9608209,0009,8470,668,4
sq9608209,0010,8253,674,4
sq9608209,0011,9923,551,5
sq9608209,0012,9867,538,5
sq9608209,0013,8534,698,4
sq9608209,0014,8306,631,4
sq9608209,0015,9976,566,5
sq9608209,0016,9839,535,5
sq9608209,0017,8456,671,4
sq9608209,0018,10184,672,5
sq9608209,0019,8225,669,4
sq9608209,0020,10097,585,5
sq9608209,0021,8068,664,4
sq9608209,0022,9414,540,5
sq9608209,0023,9988,584,5
sq9608209,0024,9541,533,5
sq9608209,0025,9913,562,5
sq9608209,0026,10027,578,5
sq9608209,0027,10442,556,5
sq9608209,0028,10225,577,5
sq9608209,0029,10110,535,5
sq9608209,0030,8381,667,4
sq9608209,0031,9879,525,5
sq9608209,0032,9881,538,5
sq9608209,0033,9553,616,5
sq9608209,0034,10084,571,5
sq9608209,0035,10206,544,5
sq9608209,0036,8285,662,4
sq9608209,0037,9478,545,5
sq8812200,0001,8148,670,4
sq8812200,0002,8326,735,4
sq8812200,0003,8346,705,4
sq8812200,0004,8263,699,4
sq8812200,0005,8047,658,4
sq8812200,0006,8287,731,4
sq8812200,0007,8211,725,4
sq8812200,0008,8352,701,4
sq8812200,0009,8283,708,4
sq8812200,0010,8044,678,4
sq8812200,0011,8045,714,4
sq8812200,0012,10272,577,5
sq8812200,0013,10057,661,5
sq8812200,0014,8422,710,4
sq8812200,0015,9878,664,5
sq8812200,0016,8424,741,4
sq8812200,0017,8244,695,4
sq8812200,0018,8120,670,4
sq8812200,0019,8335,709,4
sq8823783,0001,8250,667,4
sq8823783,0002,8439,682,4
sq8823783,0003,8336,715,4
sq8823783,0004,8532,712,4
sq8823783,0005,8386,766,4
sq8823783,0006,9787,670,5
sq8823783,0007,9633,659,5
sq8823783,0008,8372,703,4
sq8823783,0009,8339,687,4
sq8823783,0010,8535,700,4
sq8823783,0011,8355,674,4
sq8823783,0012,8050,669,4
sq8823783,0013,8534,777,4
sq8823783,0014,8414,709,4
sq8823783,0015,7447,673,4
sq8823783,0016,8346,711,4
sq8823783,0017,8249,730,4
sq8823783,0018,9457,531,5
sq8823783,0019,9866,662,5
sq8823783,0020,8825,610,5
sq8823783,0021,8522,748,4
sq8823783,0022,8534,703,4
sq8823783,0023,8424,706,4
sq8823783,0024,8383,705,4
sq8823783,0025,8217,657,4
sq8823783,0026,8506,767,4
sq8823783,0027,8161,665,4
sq8823783,0028,8313,687,4
sq8823783,0029,8350,739,4
sq8823783,0030,8373,727,4
sq8823783,0031,8391,659,4
sq8823783,0032,8500,739,4
sq8823783,0033,8488,690,4
sq8823783,0034,8227,680,4
sq8823783,0035,8406,686,4
sq8823783,0036,8321,675,4
sq8823783,0037,8157,728,4
sq8823783,0038,8220,725,4
sq8823783,0039,8083,662,4
sq8823783,0040,8451,672,4
sq8823783,0041,8435,709,4
sq8823783,0042,10241,717,5
sq8823783,0043,10009,663,5
sq8823783,0044,8283,701,4
sq8823783,0045,8502,714,4
sq8823783,0046,8433,690,4
sq8823783,0047,8526,710,4
sq8823783,0048,8193,641,4
sq8823783,0049,9976,673,5
sq8823783,0050,10494,702,5
sq8823783,0051,10138,575,5
sq8823783,0052,9983,553,5
sq8823783,0053,10232,569,5
sq8823783,0054,9151,582,5
sq8823783,0055,10189,582,5
sq8823783,0056,8460,659,4
sq8823783,0057,8480,719,4
sq8823783,0058,8442,723,4
sq8823783,0059,8492,702,4
sq8823783,0060,8427,634,4
sq8823783,0061,8376,646,4
sq8823783,0062,8902,497,5
sq8823783,0063,9549,667,5
sq8823783,0064,10277,693,5
sq8823783,0065,10118,678,5
